timestamp,x_value,y_value,z_value,heart_rate,temperature_c,action,prediction
2026-01-05 23:30:00,1.012,0.53,0.72,65,38.27,Head Movement,Feeding Detected
2026-01-05 23:30:30,0.63,0.528,1.004,58,38.29,Head Movement,Feeding Detected
2026-01-05 23:31:00,0.32,0.233,0.303,56,38.04,Minimal Movement,Normal Rest
2026-01-05 23:31:30,0.286,0.152,0.277,66,38.36,Minimal Movement,Normal Rest
2026-01-05 23:32:00,0.105,0.06,0.096,59,38.3,Low Movement,Healthy Sleep
2026-01-05 23:32:30,0.326,0.248,0.279,60,38.0,Minimal Movement,Normal Rest
2026-01-05 23:33:00,0.285,0.229,0.289,65,38.1,Minimal Movement,Normal Rest
2026-01-05 23:33:30,0.144,0.104,0.105,54,38.16,Low Movement,Healthy Sleep
2026-01-05 23:34:00,1.914,1.461,1.624,77,38.34,Moderate Movement,Healthy Activity
2026-01-05 23:34:30,1.584,1.844,0.729,62,38.47,Moderate Movement,Healthy Activity
2026-01-05 23:35:00,0.536,0.557,0.486,71,38.39,Head Movement,Feeding Detected
2026-01-05 23:35:30,0.609,0.833,0.699,74,38.51,Head Movement,Feeding Detected
2026-01-05 23:36:00,1.301,0.984,0.631,72,38.72,Head Movement,Feeding Detected
2026-01-05 23:36:30,0.356,0.273,0.24,65,38.33,Minimal Movement,Normal Rest
2026-01-05 23:37:00,0.096,0.066,0.065,51,37.99,Low Movement,Healthy Sleep
2026-01-05 23:37:30,0.633,0.907,1.071,81,38.63,Moderate Movement,Healthy Activity
2026-01-05 23:38:00,0.122,0.005,0.046,51,37.95,Low Movement,Healthy Sleep
2026-01-05 23:38:30,0.348,0.661,0.416,69,38.39,Head Movement,Feeding Detected
2026-01-05 23:39:00,0.066,0.093,0.113,52,38.11,Low Movement,Healthy Sleep
2026-01-05 23:39:30,1.287,0.78,0.827,72,38.64,Moderate Movement,Healthy Activity
2026-01-05 23:40:00,2.119,2.398,2.079,119,38.97,High Movement,Active State
2026-01-05 23:40:30,0.069,0.034,0.11,55,38.14,Low Movement,Healthy Sleep
2026-01-05 23:41:00,0.274,0.207,0.289,62,38.16,Minimal Movement,Normal Rest
2026-01-05 23:41:30,1.408,1.54,1.43,67,38.4,Moderate Movement,Healthy Activity
2026-01-05 23:42:00,0.1,0.077,0.093,51,38.17,Low Movement,Healthy Sleep
2026-01-05 23:42:30,0.464,1.183,0.937,69,38.65,Moderate Movement,Healthy Activity
2026-01-05 23:43:00,0.087,0.115,0.076,53,38.38,Low Movement,Healthy Sleep
2026-01-05 23:43:30,0.283,0.248,0.226,59,38.29,Minimal Movement,Normal Rest
2026-01-05 23:44:00,1.245,1.323,1.182,78,38.74,Moderate Movement,Healthy Activity
2026-01-05 23:44:30,0.593,0.423,0.83,72,38.57,Head Movement,Feeding Detected
2026-01-05 23:45:00,0.791,0.782,0.484,68,38.09,Head Movement,Feeding Detected
2026-01-05 23:45:30,1.664,1.095,1.66,75,38.42,Moderate Movement,Healthy Activity
2026-01-05 23:46:00,0.224,0.152,0.22,64,38.22,Minimal Movement,Normal Rest
2026-01-05 23:46:30,0.474,0.939,0.644,60,38.4,Head Movement,Feeding Detected
2026-01-05 23:47:00,0.059,0.083,0.073,59,38.27,Low Movement,Healthy Sleep
2026-01-05 23:47:30,0.102,0.03,0.113,48,38.19,Low Movement,Healthy Sleep
2026-01-05 23:48:00,0.293,0.44,0.147,67,38.01,Minimal Movement,Normal Rest
2026-01-05 23:48:30,0.028,0.069,0.094,53,37.91,Low Movement,Healthy Sleep
2026-01-05 23:49:00,1.068,0.915,1.203,70,39.11,Moderate Movement,Healthy Activity
2026-01-05 23:49:30,0.058,0.084,0.086,51,37.87,Low Movement,Healthy Sleep
2026-01-05 23:50:00,1.121,0.609,1.312,75,38.58,Moderate Movement,Healthy Activity
2026-01-05 23:50:30,0.975,1.028,1.572,79,38.64,Moderate Movement,Healthy Activity
2026-01-05 23:51:00,0.415,0.195,0.141,59,38.38,Minimal Movement,Normal Rest
2026-01-05 23:51:30,0.058,0.114,0.037,52,38.06,Low Movement,Healthy Sleep
2026-01-05 23:52:00,0.245,0.144,0.2,60,38.41,Minimal Movement,Normal Rest
2026-01-05 23:52:30,2.445,1.305,2.388,108,38.77,High Movement,Active State
2026-01-05 23:53:00,0.405,0.909,0.764,62,38.28,Head Movement,Feeding Detected
2026-01-05 23:53:30,3.029,3.152,3.079,115,38.96,High Movement,Active State
2026-01-05 23:54:00,0.486,0.561,0.813,72,38.14,Head Movement,Feeding Detected
2026-01-05 23:54:30,0.929,0.829,0.465,71,38.58,Head Movement,Feeding Detected
2026-01-05 23:55:00,0.779,0.716,1.07,58,38.45,Head Movement,Feeding Detected
2026-01-05 23:55:30,0.287,0.253,0.223,56,38.24,Minimal Movement,Normal Rest
2026-01-05 23:56:00,0.103,0.037,0.067,53,38.06,Low Movement,Healthy Sleep
2026-01-05 23:56:30,0.8,0.882,0.776,60,38.59,Head Movement,Feeding Detected
2026-01-05 23:57:00,1.275,1.146,0.88,72,38.56,Moderate Movement,Healthy Activity
2026-01-05 23:57:30,0.595,0.659,0.303,60,38.3,Head Movement,Feeding Detected
2026-01-05 23:58:00,1.463,1.536,1.533,77,38.28,Moderate Movement,Healthy Activity
2026-01-05 23:58:30,0.385,0.321,0.541,71,38.31,Head Movement,Feeding Detected
2026-01-05 23:59:00,0.09,0.074,0.085,51,38.28,Low Movement,Healthy Sleep
2026-01-05 23:59:30,1.267,1.577,1.727,82,38.51,Moderate Movement,Healthy Activity
2026-01-06 00:00:00,0.897,0.376,0.406,69,38.36,Head Movement,Feeding Detected
2026-01-06 00:00:30,0.399,0.169,0.52,64,38.33,Minimal Movement,Normal Rest
2026-01-06 00:01:00,0.073,0.066,0.028,53,38.01,Low Movement,Healthy Sleep
2026-01-06 00:01:30,3.222,4.61,3.657,94,39.02,High Movement,Active State
2026-01-06 00:02:00,0.053,0.068,0.09,50,37.85,Low Movement,Healthy Sleep
2026-01-06 00:02:30,0.312,0.281,0.232,61,38.32,Minimal Movement,Normal Rest
2026-01-06 00:03:00,1.136,1.182,0.83,73,38.11,Moderate Movement,Healthy Activity
2026-01-06 00:03:30,0.451,0.606,0.543,67,38.2,Head Movement,Feeding Detected
2026-01-06 00:04:00,0.118,0.054,0.068,49,38.34,Low Movement,Healthy Sleep
2026-01-06 00:04:30,1.837,1.511,0.622,72,38.49,Moderate Movement,Healthy Activity
2026-01-06 00:05:00,1.267,1.027,1.02,81,38.61,Moderate Movement,Healthy Activity
2026-01-06 00:05:30,0.301,0.614,0.419,58,38.6,Head Movement,Feeding Detected
2026-01-06 00:06:00,0.091,0.099,0.106,54,38.13,Low Movement,Healthy Sleep
2026-01-06 00:06:30,0.457,0.298,0.852,62,38.11,Head Movement,Feeding Detected
2026-01-06 00:07:00,0.055,0.085,0.066,50,38.03,Low Movement,Healthy Sleep
2026-01-06 00:07:30,0.218,0.211,0.213,65,38.21,Minimal Movement,Normal Rest
2026-01-06 00:08:00,0.472,0.415,0.54,72,38.54,Head Movement,Feeding Detected
2026-01-06 00:08:30,0.11,0.035,0.126,50,38.28,Low Movement,Healthy Sleep
2026-01-06 00:09:00,1.606,2.538,1.911,119,39.14,High Movement,Active State
2026-01-06 00:09:30,0.043,0.116,0.026,59,38.22,Low Movement,Healthy Sleep
2026-01-06 00:10:00,3.126,3.326,2.925,106,39.73,High Movement,Active State
2026-01-06 00:10:30,1.246,1.155,1.097,73,38.42,Moderate Movement,Healthy Activity
2026-01-06 00:11:00,0.816,1.41,1.396,71,38.49,Moderate Movement,Healthy Activity
2026-01-06 00:11:30,0.5,0.479,0.683,66,38.86,Head Movement,Feeding Detected
2026-01-06 00:12:00,0.191,0.126,0.13,64,37.9,Minimal Movement,Normal Rest
2026-01-06 00:12:30,1.313,0.946,2.105,65,38.71,Moderate Movement,Healthy Activity
2026-01-06 00:13:00,0.524,0.373,0.694,72,38.58,Head Movement,Feeding Detected
2026-01-06 00:13:30,0.763,0.56,0.459,58,38.42,Head Movement,Feeding Detected
2026-01-06 00:14:00,0.074,0.068,0.151,58,38.09,Low Movement,Healthy Sleep
2026-01-06 00:14:30,1.244,1.46,1.407,76,38.34,Moderate Movement,Healthy Activity
2026-01-06 00:15:00,0.154,0.246,0.207,61,38.31,Minimal Movement,Normal Rest
2026-01-06 00:15:30,0.27,0.39,0.309,64,38.28,Minimal Movement,Normal Rest
2026-01-06 00:16:00,1.253,0.933,0.798,81,38.69,Moderate Movement,Healthy Activity
2026-01-06 00:16:30,1.191,0.988,1.062,75,38.68,Moderate Movement,Healthy Activity
2026-01-06 00:17:00,0.082,0.019,0.061,49,38.18,Low Movement,Healthy Sleep
2026-01-06 00:17:30,0.257,0.076,0.188,67,38.1,Minimal Movement,Normal Rest
2026-01-06 00:18:00,0.275,0.359,0.27,52,38.38,Minimal Movement,Normal Rest
2026-01-06 00:18:30,3.294,2.609,2.694,105,38.83,High Movement,Active State
2026-01-06 00:19:00,1.387,1.224,1.882,82,38.76,Moderate Movement,Healthy Activity
2026-01-06 00:19:30,1.215,0.76,0.989,63,38.66,Moderate Movement,Healthy Activity
2026-01-06 00:20:00,0.307,0.247,0.307,62,38.08,Minimal Movement,Normal Rest
2026-01-06 00:20:30,0.089,0.071,0.072,59,38.12,Low Movement,Healthy Sleep
2026-01-06 00:21:00,3.619,2.09,0.901,124,39.29,High Movement,Active State
2026-01-06 00:21:30,1.246,1.491,1.256,84,38.55,Moderate Movement,Healthy Activity
2026-01-06 00:22:00,0.267,0.257,0.278,67,38.18,Minimal Movement,Normal Rest
2026-01-06 00:22:30,0.062,0.031,0.037,59,38.12,Low Movement,Healthy Sleep
2026-01-06 00:23:00,0.405,0.544,0.847,68,38.28,Head Movement,Feeding Detected
2026-01-06 00:23:30,0.433,0.367,0.266,52,38.09,Minimal Movement,Normal Rest
2026-01-06 00:24:00,0.749,0.787,0.89,68,38.24,Head Movement,Feeding Detected
2026-01-06 00:24:30,0.106,0.088,0.062,51,38.0,Low Movement,Healthy Sleep
2026-01-06 00:25:00,0.173,0.252,0.169,59,38.13,Minimal Movement,Normal Rest
2026-01-06 00:25:30,0.731,1.558,1.61,73,38.35,Moderate Movement,Healthy Activity
2026-01-06 00:26:00,0.284,0.333,0.097,56,38.39,Minimal Movement,Normal Rest
2026-01-06 00:26:30,0.107,0.066,0.102,50,38.32,Low Movement,Healthy Sleep
2026-01-06 00:27:00,0.735,0.814,0.803,69,38.61,Head Movement,Feeding Detected
2026-01-06 00:27:30,0.115,0.055,0.066,55,38.25,Low Movement,Healthy Sleep
2026-01-06 00:28:00,3.344,1.469,3.191,107,39.08,High Movement,Active State
2026-01-06 00:28:30,0.72,1.829,1.742,65,38.55,Moderate Movement,Healthy Activity
2026-01-06 00:29:00,1.508,1.052,1.407,65,39.08,Moderate Movement,Healthy Activity
2026-01-06 00:29:30,1.325,0.695,1.257,76,38.41,Moderate Movement,Healthy Activity
2026-01-06 00:30:00,3.252,2.639,4.027,104,38.83,High Movement,Active State
2026-01-06 00:30:30,0.092,0.103,0.088,48,38.1,Low Movement,Healthy Sleep
2026-01-06 00:31:00,1.146,1.054,1.013,83,38.41,Moderate Movement,Healthy Activity
2026-01-06 00:31:30,0.216,0.234,0.326,62,38.14,Minimal Movement,Normal Rest
2026-01-06 00:32:00,0.11,0.078,0.092,56,37.97,Low Movement,Healthy Sleep
2026-01-06 00:32:30,1.265,1.631,1.113,66,38.49,Moderate Movement,Healthy Activity
2026-01-06 00:33:00,2.415,2.217,3.362,119,39.03,High Movement,Active State
2026-01-06 00:33:30,0.945,1.367,0.957,62,38.8,Moderate Movement,Healthy Activity
2026-01-06 00:34:00,0.687,1.236,0.45,79,38.61,Moderate Movement,Healthy Activity
2026-01-06 00:34:30,3.371,2.537,2.184,112,39.01,High Movement,Active State
2026-01-06 00:35:00,3.104,2.653,1.535,97,39.06,High Movement,Active State
2026-01-06 00:35:30,0.063,0.038,0.067,58,38.01,Low Movement,Healthy Sleep
2026-01-06 00:36:00,0.056,0.128,0.054,54,38.29,Low Movement,Healthy Sleep
2026-01-06 00:36:30,2.001,1.379,1.014,82,38.28,Moderate Movement,Healthy Activity
2026-01-06 00:37:00,0.399,0.272,0.323,62,38.25,Minimal Movement,Normal Rest
2026-01-06 00:37:30,2.199,1.329,3.816,123,38.7,High Movement,Active State
2026-01-06 00:38:00,0.536,0.617,0.782,59,38.5,Head Movement,Feeding Detected
2026-01-06 00:38:30,0.117,0.12,0.135,50,38.11,Low Movement,Healthy Sleep
2026-01-06 00:39:00,0.731,0.141,0.753,74,38.18,Head Movement,Feeding Detected
2026-01-06 00:39:30,2.787,2.253,3.606,97,39.14,High Movement,Active State
2026-01-06 00:40:00,1.569,1.007,1.269,84,38.32,Moderate Movement,Healthy Activity
2026-01-06 00:40:30,3.645,2.048,3.066,123,39.04,High Movement,Active State
2026-01-06 00:41:00,0.243,0.317,0.216,60,38.29,Minimal Movement,Normal Rest
2026-01-06 00:41:30,0.898,1.402,1.405,63,38.69,Moderate Movement,Healthy Activity
2026-01-06 00:42:00,2.697,3.03,3.113,101,38.82,High Movement,Active State
2026-01-06 00:42:30,0.968,0.99,1.184,79,38.74,Moderate Movement,Healthy Activity
2026-01-06 00:43:00,2.776,2.905,2.379,91,39.76,High Movement,Active State
2026-01-06 00:43:30,0.257,0.321,0.105,58,38.31,Minimal Movement,Normal Rest
2026-01-06 00:44:00,3.006,2.184,2.14,95,38.91,High Movement,Active State
2026-01-06 00:44:30,1.495,1.224,0.787,70,38.46,Moderate Movement,Healthy Activity
2026-01-06 00:45:00,0.051,0.097,0.095,54,38.22,Low Movement,Healthy Sleep
2026-01-06 00:45:30,0.574,0.714,0.586,69,38.43,Head Movement,Feeding Detected
2026-01-06 00:46:00,0.103,0.047,0.072,51,37.74,Low Movement,Healthy Sleep
2026-01-06 00:46:30,0.262,0.268,0.254,57,38.25,Minimal Movement,Normal Rest
2026-01-06 00:47:00,0.377,0.191,0.219,66,38.4,Minimal Movement,Normal Rest
2026-01-06 00:47:30,1.423,0.964,0.77,65,38.24,Moderate Movement,Healthy Activity
2026-01-06 00:48:00,0.117,0.294,0.257,57,38.34,Minimal Movement,Normal Rest
2026-01-06 00:48:30,1.259,1.228,0.922,67,38.48,Moderate Movement,Healthy Activity
2026-01-06 00:49:00,3.224,2.544,3.232,96,38.85,High Movement,Active State
2026-01-06 00:49:30,1.157,0.791,1.648,70,38.5,Moderate Movement,Healthy Activity
2026-01-06 00:50:00,0.635,0.518,0.76,64,38.4,Head Movement,Feeding Detected
2026-01-06 00:50:30,0.091,0.076,0.097,48,37.99,Low Movement,Healthy Sleep
2026-01-06 00:51:00,0.209,0.143,0.376,56,38.21,Minimal Movement,Normal Rest
2026-01-06 00:51:30,0.051,0.051,0.11,54,38.33,Low Movement,Healthy Sleep
2026-01-06 00:52:00,1.283,1.66,1.491,74,38.53,Moderate Movement,Healthy Activity
2026-01-06 00:52:30,0.22,0.294,0.257,57,38.06,Minimal Movement,Normal Rest
2026-01-06 00:53:00,1.404,2.187,2.397,91,38.9,High Movement,Active State
2026-01-06 00:53:30,0.991,1.096,1.516,82,38.28,Moderate Movement,Healthy Activity
2026-01-06 00:54:00,0.633,0.089,0.512,71,38.61,Head Movement,Feeding Detected
2026-01-06 00:54:30,1.187,0.489,0.816,81,38.72,Moderate Movement,Healthy Activity
2026-01-06 00:55:00,0.826,1.424,1.241,84,38.38,Moderate Movement,Healthy Activity
2026-01-06 00:55:30,1.372,1.429,1.612,81,38.26,Moderate Movement,Healthy Activity
2026-01-06 00:56:00,0.051,0.101,0.113,59,38.12,Low Movement,Healthy Sleep
2026-01-06 00:56:30,0.181,0.275,0.222,52,38.26,Minimal Movement,Normal Rest
2026-01-06 00:57:00,0.921,0.703,1.671,69,38.45,Moderate Movement,Healthy Activity
2026-01-06 00:57:30,1.376,1.147,1.837,67,38.5,Moderate Movement,Healthy Activity
2026-01-06 00:58:00,3.098,1.925,3.265,101,38.49,High Movement,Active State
2026-01-06 00:58:30,0.29,0.656,0.409,74,38.58,Head Movement,Feeding Detected
2026-01-06 00:59:00,3.208,2.256,1.747,109,38.43,High Movement,Active State
2026-01-06 00:59:30,0.585,0.864,0.89,74,38.27,Head Movement,Feeding Detected
2026-01-06 01:00:00,0.917,0.957,1.111,68,38.41,Moderate Movement,Healthy Activity
2026-01-06 01:00:30,2.277,2.985,2.535,101,38.79,High Movement,Active State
2026-01-06 01:01:00,1.077,1.577,1.099,80,38.52,Moderate Movement,Healthy Activity
2026-01-06 01:01:30,1.421,1.042,0.629,64,38.28,Moderate Movement,Healthy Activity
2026-01-06 01:02:00,0.096,0.074,0.154,50,38.03,Low Movement,Healthy Sleep
2026-01-06 01:02:30,0.084,0.066,0.116,53,38.42,Low Movement,Healthy Sleep
2026-01-06 01:03:00,1.69,1.152,0.648,63,38.64,Moderate Movement,Healthy Activity
2026-01-06 01:03:30,1.784,0.677,1.193,71,38.81,Moderate Movement,Healthy Activity
2026-01-06 01:04:00,0.091,0.094,0.081,56,38.07,Low Movement,Healthy Sleep
2026-01-06 01:04:30,0.974,1.683,1.299,83,38.48,Moderate Movement,Healthy Activity
2026-01-06 01:05:00,0.274,0.224,0.434,62,38.15,Minimal Movement,Normal Rest
2026-01-06 01:05:30,1.904,0.844,1.62,80,39.14,Moderate Movement,Healthy Activity
2026-01-06 01:06:00,1.399,1.127,1.319,82,38.41,Moderate Movement,Healthy Activity
2026-01-06 01:06:30,0.227,0.771,0.058,73,38.8,Head Movement,Feeding Detected
2026-01-06 01:07:00,3.118,2.808,4.172,109,39.2,High Movement,Active State
2026-01-06 01:07:30,1.481,1.079,0.94,77,38.41,Moderate Movement,Healthy Activity
2026-01-06 01:08:00,1.366,1.221,1.063,73,38.18,Moderate Movement,Healthy Activity
2026-01-06 01:08:30,0.795,0.492,0.644,73,38.36,Head Movement,Feeding Detected
2026-01-06 01:09:00,0.293,0.218,0.264,53,38.2,Minimal Movement,Normal Rest
2026-01-06 01:09:30,0.241,0.326,0.316,60,38.2,Minimal Movement,Normal Rest
2026-01-06 01:10:00,0.101,0.129,0.06,54,38.17,Low Movement,Healthy Sleep
2026-01-06 01:10:30,1.175,0.532,0.718,78,38.5,Moderate Movement,Healthy Activity
2026-01-06 01:11:00,0.721,1.033,1.647,70,38.46,Moderate Movement,Healthy Activity
2026-01-06 01:11:30,0.88,0.361,0.59,72,38.37,Head Movement,Feeding Detected
2026-01-06 01:12:00,0.183,0.294,0.326,66,38.27,Minimal Movement,Normal Rest
2026-01-06 01:12:30,3.702,1.936,2.185,116,38.86,High Movement,Active State
2026-01-06 01:13:00,2.015,0.814,1.216,73,38.53,Moderate Movement,Healthy Activity
2026-01-06 01:13:30,0.269,0.243,0.31,67,38.24,Minimal Movement,Normal Rest
2026-01-06 01:14:00,0.467,1.058,0.846,58,38.63,Head Movement,Feeding Detected
2026-01-06 01:14:30,1.649,0.993,1.752,71,38.53,Moderate Movement,Healthy Activity
2026-01-06 01:15:00,0.059,0.091,0.065,48,38.24,Low Movement,Healthy Sleep
2026-01-06 01:15:30,0.877,1.159,0.954,72,38.33,Moderate Movement,Healthy Activity
2026-01-06 01:16:00,0.274,0.272,0.328,57,38.24,Minimal Movement,Normal Rest
2026-01-06 01:16:30,0.629,0.649,0.513,67,38.53,Head Movement,Feeding Detected
2026-01-06 01:17:00,1.408,1.129,1.601,66,38.42,Moderate Movement,Healthy Activity
2026-01-06 01:17:30,0.542,0.603,0.708,73,38.61,Head Movement,Feeding Detected
2026-01-06 01:18:00,1.543,1.549,1.237,68,38.46,Moderate Movement,Healthy Activity
2026-01-06 01:18:30,1.427,1.081,0.997,62,38.34,Moderate Movement,Healthy Activity
2026-01-06 01:19:00,0.711,0.509,0.801,65,38.58,Head Movement,Feeding Detected
2026-01-06 01:19:30,0.48,0.527,0.765,63,38.44,Head Movement,Feeding Detected
2026-01-06 01:20:00,0.24,0.151,0.233,58,38.27,Minimal Movement,Normal Rest
2026-01-06 01:20:30,0.174,0.172,0.253,55,38.24,Minimal Movement,Normal Rest
2026-01-06 01:21:00,1.774,1.177,1.172,78,38.44,Moderate Movement,Healthy Activity
2026-01-06 01:21:30,1.37,1.234,1.524,82,38.46,Moderate Movement,Healthy Activity
2026-01-06 01:22:00,0.082,0.064,0.069,58,37.84,Low Movement,Healthy Sleep
2026-01-06 01:22:30,1.285,1.419,0.634,67,38.44,Moderate Movement,Healthy Activity
2026-01-06 01:23:00,0.452,0.139,0.249,57,38.44,Minimal Movement,Normal Rest
2026-01-06 01:23:30,0.085,0.081,0.11,48,38.07,Low Movement,Healthy Sleep
2026-01-06 01:24:00,0.203,0.247,0.289,60,38.19,Minimal Movement,Normal Rest
2026-01-06 01:24:30,3.388,2.197,2.601,115,38.6,High Movement,Active State
2026-01-06 01:25:00,0.921,0.689,0.556,68,38.22,Head Movement,Feeding Detected
2026-01-06 01:25:30,0.061,0.048,0.046,59,37.83,Low Movement,Healthy Sleep
2026-01-06 01:26:00,0.681,0.63,0.71,63,38.26,Head Movement,Feeding Detected
2026-01-06 01:26:30,0.744,1.524,0.939,70,38.33,Moderate Movement,Healthy Activity
2026-01-06 01:27:00,1.03,1.61,1.399,77,38.28,Moderate Movement,Healthy Activity
2026-01-06 01:27:30,0.199,0.215,0.271,61,38.46,Minimal Movement,Normal Rest
2026-01-06 01:28:00,1.432,1.057,1.719,70,38.4,Moderate Movement,Healthy Activity
2026-01-06 01:28:30,0.666,0.633,0.44,74,38.35,Head Movement,Feeding Detected
2026-01-06 01:29:00,0.084,0.062,0.046,53,38.16,Low Movement,Healthy Sleep
2026-01-06 01:29:30,1.06,1.531,1.416,74,38.85,Moderate Movement,Healthy Activity
2026-01-06 01:30:00,1.675,1.457,1.067,78,38.4,Moderate Movement,Healthy Activity
2026-01-06 01:30:30,0.084,0.034,0.095,48,38.17,Low Movement,Healthy Sleep
2026-01-06 01:31:00,0.693,0.562,1.744,77,38.92,Moderate Movement,Healthy Activity
2026-01-06 01:31:30,1.334,1.414,0.883,64,38.75,Moderate Movement,Healthy Activity
2026-01-06 01:32:00,0.115,0.086,0.061,49,38.1,Low Movement,Healthy Sleep
2026-01-06 01:32:30,1.387,1.293,1.201,70,38.54,Moderate Movement,Healthy Activity
2026-01-06 01:33:00,0.829,1.353,1.342,80,38.59,Moderate Movement,Healthy Activity
2026-01-06 01:33:30,0.409,0.901,0.77,65,38.1,Head Movement,Feeding Detected
2026-01-06 01:34:00,0.581,0.447,0.562,64,38.51,Head Movement,Feeding Detected
2026-01-06 01:34:30,1.509,1.377,0.993,68,38.71,Moderate Movement,Healthy Activity
2026-01-06 01:35:00,0.383,0.662,0.689,68,38.63,Head Movement,Feeding Detected
2026-01-06 01:35:30,0.225,0.14,0.112,58,38.17,Minimal Movement,Normal Rest
2026-01-06 01:36:00,0.191,0.258,0.363,57,38.28,Minimal Movement,Normal Rest
2026-01-06 01:36:30,0.096,0.078,0.076,57,38.27,Low Movement,Healthy Sleep
2026-01-06 01:37:00,1.59,1.459,1.147,76,38.24,Moderate Movement,Healthy Activity
2026-01-06 01:37:30,0.268,0.207,0.352,64,38.33,Minimal Movement,Normal Rest
2026-01-06 01:38:00,1.284,1.189,0.99,71,38.4,Moderate Movement,Healthy Activity
2026-01-06 01:38:30,1.304,1.576,1.734,79,38.47,Moderate Movement,Healthy Activity
2026-01-06 01:39:00,0.14,0.33,0.289,66,38.25,Minimal Movement,Normal Rest
2026-01-06 01:39:30,0.51,0.687,0.394,75,38.42,Head Movement,Feeding Detected
2026-01-06 01:40:00,0.057,0.098,0.113,52,38.07,Low Movement,Healthy Sleep
2026-01-06 01:40:30,0.056,0.128,0.085,56,37.98,Low Movement,Healthy Sleep
2026-01-06 01:41:00,0.084,0.086,0.071,49,37.98,Low Movement,Healthy Sleep
2026-01-06 01:41:30,0.08,0.05,0.045,58,38.12,Low Movement,Healthy Sleep
2026-01-06 01:42:00,1.117,1.051,1.124,64,38.69,Moderate Movement,Healthy Activity
2026-01-06 01:42:30,3.989,2.595,2.016,119,39.1,High Movement,Active State
2026-01-06 01:43:00,1.679,1.107,0.636,84,38.39,Moderate Movement,Healthy Activity
2026-01-06 01:43:30,1.644,1.529,1.533,67,38.36,Moderate Movement,Healthy Activity
2026-01-06 01:44:00,0.062,0.059,0.106,59,38.17,Low Movement,Healthy Sleep
2026-01-06 01:44:30,0.686,0.798,0.453,66,38.49,Head Movement,Feeding Detected
2026-01-06 01:45:00,1.509,3.25,3.832,98,39.12,High Movement,Active State
2026-01-06 01:45:30,1.485,1.123,0.471,80,38.86,Moderate Movement,Healthy Activity
2026-01-06 01:46:00,0.744,0.51,0.267,73,38.56,Head Movement,Feeding Detected
2026-01-06 01:46:30,1.131,1.246,1.7,65,38.68,Moderate Movement,Healthy Activity
2026-01-06 01:47:00,1.635,1.174,1.324,73,39.0,Moderate Movement,Healthy Activity
